i,e,c,p,l,real,predict
48,4,1,11,3,0.0,0.0
48,4,1,12,1,0.0,0.0
48,4,1,13,1,0.0,0.0
48,4,1,13,3,0.0,0.0
48,4,1,14,1,0.0,0.0
48,4,1,15,1,0.0,0.0
48,4,1,15,3,0.0,0.0
48,4,1,16,1,0.0,0.0
48,4,1,17,1,0.0,0.0
48,4,1,18,1,0.0,0.0
48,4,1,19,1,0.0,0.0
48,4,1,20,1,0.0,0.0
48,4,1,21,1,0.0,0.0
48,4,1,22,1,0.0,0.0
48,4,1,23,1,0.0,0.0
48,4,1,24,1,0.0,0.0
48,4,1,27,1,0.0,0.0
48,4,1,28,1,0.21,0.0
48,4,1,29,1,0.0,0.0
48,4,1,31,1,0.0,0.0
48,4,1,32,1,0.0,0.0
48,4,1,35,1,0.11,0.214
48,4,4,1,1,0.0,0.0
48,4,4,4,1,0.0,0.0
48,4,4,6,1,0.0,0.0
48,4,4,7,1,0.0,0.0
48,4,4,10,1,0.0,0.0
48,4,4,18,1,0.0,0.0
48,4,4,21,1,0.0,0.0
48,4,4,24,1,0.0,0.0
48,4,4,35,1,0.0,0.0
48,5,1,1,1,0.0,0.0
48,5,1,2,1,0.0,0.0
48,5,1,3,1,0.0,0.0
48,5,1,4,1,0.0,0.0
48,5,1,5,1,0.0,0.0
48,5,1,7,1,0.0,0.0
48,5,1,8,1,0.0,0.0
48,5,1,9,1,0.0,0.0
48,5,1,9,3,0.0,0.0
48,5,1,10,1,0.0,0.0
48,5,1,11,1,0.0,0.0
48,5,1,12,1,0.0,0.0
48,5,1,13,1,0.0,0.0
48,5,1,14,1,0.0,0.0
48,5,1,15,1,0.0,0.0
48,5,1,16,1,0.0,0.0
48,5,1,17,1,0.0,0.0
48,5,1,18,1,0.0,0.0
48,5,1,19,1,0.18,0.0
48,5,1,20,1,0.0,0.0
48,5,1,21,1,0.0,0.0
48,5,1,22,1,0.0,0.0
48,5,1,24,1,0.0,0.0
48,5,1,29,1,0.0,0.0
48,5,1,32,1,0.0,0.0
48,5,1,35,1,0.1,0.204
48,5,4,1,1,0.0,0.0
48,5,4,10,1,0.0,0.0
48,5,4,11,1,0.0,0.0
48,5,4,16,1,0.0,0.0
48,5,4,35,1,0.0,0.0
48,8,1,1,2,0.25,0.498
48,8,1,2,2,0.11,0.22
48,8,1,3,2,0.0,0.0
48,8,1,4,2,0.43,0.498
48,8,1,5,2,0.0,0.0
48,8,1,5,3,0.0,0.0
48,8,1,6,2,0.0,0.0
48,8,1,7,2,0.0,0.0
48,8,1,8,2,0.0,0.0
48,8,1,9,2,0.0,0.0
48,8,1,9,3,0.0,0.0
48,8,1,10,2,0.59,1.174
48,8,1,10,3,0.0,0.0
48,8,1,11,2,0.0,0.0
48,8,1,11,3,0.0,0.0
48,8,1,12,2,0.0,0.0
48,8,1,12,3,0.0,0.0
48,8,1,13,2,0.0,0.0
48,8,1,13,3,0.0,0.0
48,8,1,14,2,0.0,0.0
48,8,1,15,2,0.0,0.0
48,8,1,15,3,0.0,0.0
48,8,1,16,2,0.0,0.0
48,8,1,17,2,0.0,0.0
48,8,1,17,3,0.0,0.0
48,8,1,18,2,0.0,0.0
48,8,1,19,2,0.0,0.0
48,8,1,19,3,0.0,0.0
48,8,1,20,2,0.0,0.0
48,8,1,21,2,0.79,1.026
48,8,1,22,2,0.0,0.0
48,8,1,22,3,0.0,0.0
48,8,1,23,2,0.0,0.0
48,8,1,24,2,0.14,0.0
48,8,1,25,2,0.0,0.0
48,8,1,27,2,0.0,0.0
48,8,1,28,2,0.13,0.0
48,8,1,29,2,0.0,0.0
48,8,1,30,2,0.0,0.0
48,8,1,31,2,0.0,0.0
48,8,1,32,2,0.15,0.0
48,8,1,35,2,6.43,5.96
48,8,1,35,3,0.0,0.0
48,8,4,1,2,0.0,0.0
48,8,4,3,2,0.0,0.0
48,8,4,7,2,0.0,0.0
48,8,4,10,2,0.0,0.0
48,8,4,15,2,0.0,0.0
48,8,4,16,2,0.0,0.0
48,8,4,17,2,0.0,0.0
48,8,4,18,2,0.0,0.0
48,8,4,19,2,0.0,0.0
48,8,4,22,2,0.0,0.0
48,8,4,24,2,0.0,0.0
48,8,4,28,2,0.0,0.0
48,8,4,35,2,0.0,0.0
48,9,1,1,2,0.0,0.0
48,9,1,1,3,0.0,0.0
48,9,1,2,2,0.0,0.0
48,9,1,3,2,0.0,0.0
48,9,1,4,2,0.0,0.0
48,9,1,5,2,0.0,0.0
48,9,1,6,2,0.0,0.0
48,9,1,7,2,0.0,0.0
48,9,1,8,2,0.0,0.0
48,9,1,9,2,0.0,0.0
48,9,1,10,2,0.14,0.2779999999999999
48,9,1,10,3,0.0,0.0
48,9,1,11,2,0.0,0.0
48,9,1,12,2,0.0,0.0
48,9,1,13,2,0.0,0.0
48,9,1,14,2,0.0,0.0
48,9,1,15,2,0.0,0.0
48,9,1,16,2,0.0,0.0
48,9,1,17,2,0.0,0.0
48,9,1,18,2,0.0,0.0
48,9,1,19,2,0.0,0.0
48,9,1,20,2,0.0,0.0
48,9,1,21,2,0.0,0.0
48,9,1,22,2,0.0,0.0
48,9,1,23,2,0.0,0.0
48,9,1,24,2,0.0,0.0
48,9,1,27,2,0.0,0.0
48,9,1,28,2,0.0,0.0
48,9,1,29,2,0.0,0.0
48,9,1,32,2,0.0,0.0
48,9,1,35,2,0.21,0.418
48,9,1,35,3,0.0,0.0
48,9,4,1,2,0.0,0.0
48,9,4,2,2,0.0,0.0
48,9,4,7,2,0.0,0.0
48,9,4,10,2,0.0,0.0
48,9,4,21,2,0.0,0.0
48,9,4,24,2,0.0,0.0
48,9,4,35,2,0.0,0.0
48,11,1,1,2,0.0,0.0
48,11,1,2,2,0.0,0.0
48,11,1,3,2,0.0,0.0
48,11,1,4,2,0.0,0.0
48,11,1,5,2,0.0,0.0
48,11,1,6,2,0.0,0.0
48,11,1,7,2,0.0,0.0
48,11,1,8,2,0.12,0.25
48,11,1,9,2,0.0,0.0
48,11,1,10,2,1.49,2.1060000000000003
48,11,1,10,3,0.0,0.0
48,11,1,11,2,0.0,0.0
48,11,1,12,2,0.0,0.0
48,11,1,12,3,0.0,0.0
48,11,1,13,2,0.0,0.0
48,11,1,13,3,0.0,0.0
48,11,1,14,2,0.0,0.0
48,11,1,15,2,0.0,0.0
48,11,1,15,3,0.0,0.0
48,11,1,16,2,0.0,0.0
48,11,1,17,2,0.0,0.0
48,11,1,18,2,0.0,0.0
48,11,1,19,2,0.0,0.0
48,11,1,20,2,0.0,0.0
48,11,1,21,2,0.0,0.0
48,11,1,22,2,0.0,0.0
48,11,1,23,2,0.0,0.0
48,11,1,24,2,0.0,0.0
48,11,1,24,3,0.0,0.0
48,11,1,28,2,0.0,0.0
48,11,1,29,2,0.0,0.0
48,11,1,32,2,0.0,0.0
48,11,1,35,2,1.71,2.454
48,11,1,35,3,0.0,0.0
48,11,4,6,2,0.0,0.0
48,11,4,7,2,0.0,0.0
48,11,4,10,2,0.0,0.0
48,11,4,11,2,0.0,0.0
48,11,4,13,2,0.0,0.0
48,11,4,16,2,0.0,0.0
48,11,4,29,2,0.0,0.0
48,11,4,35,2,0.0,0.0
48,-1,1,1,3,0.0,0.0
48,-1,1,2,3,0.0,0.0
48,-1,1,3,3,0.0,0.0
48,-1,1,4,3,0.0,0.0
48,-1,1,5,3,0.0,0.0
48,-1,1,6,3,0.0,0.0
48,-1,1,7,3,0.0,0.0
48,-1,1,8,3,0.0,0.0
48,-1,1,9,3,0.0,0.0
48,-1,1,10,3,0.0,0.0
48,-1,1,11,3,0.0,0.0
48,-1,1,12,3,0.0,0.0
48,-1,1,13,3,0.0,0.0
48,-1,1,14,3,0.0,0.0
48,-1,1,15,3,0.0,0.0
48,-1,1,16,3,0.0,0.0
48,-1,1,17,3,0.0,0.0
48,-1,1,18,3,0.0,0.0
48,-1,1,19,3,0.0,0.0
48,-1,1,20,3,0.0,0.0
48,-1,1,21,3,0.0,0.0
48,-1,1,22,3,0.0,0.0
48,-1,1,23,3,0.0,0.0
48,-1,1,24,3,0.0,0.0
48,-1,1,27,3,0.0,0.0
48,-1,1,28,3,0.0,0.0
48,-1,1,29,3,0.0,0.0
48,-1,1,32,3,0.0,0.0
48,-1,1,35,3,0.0,0.0
48,-1,4,1,3,0.0,0.0
48,-1,4,3,3,0.0,0.0
48,-1,4,10,3,0.0,0.0
48,-1,4,35,3,0.0,0.0
49,1,1,1,3,1.02,0.364
49,1,1,3,3,0.0,0.0
49,1,1,5,3,0.0,0.0
49,1,1,10,3,0.0,0.0
49,1,1,11,3,0.0,0.0
49,1,1,12,3,0.0,0.0
49,1,1,13,3,0.0,0.0
49,1,1,14,3,0.0,0.0
49,1,1,15,3,0.0,0.0
49,1,1,16,3,0.0,0.0
49,1,1,17,3,0.0,0.0
49,1,1,18,3,0.0,0.0
49,1,1,19,3,0.0,0.0
49,1,1,27,3,0.0,0.0
49,1,1,28,3,0.0,0.0
49,1,1,33,3,0.42,0.0
49,1,1,35,3,0.32,0.386
49,1,4,1,3,0.0,0.0
49,1,4,18,3,0.0,0.0
49,1,4,20,3,0.0,0.0
49,1,4,33,3,0.0,0.0
49,1,4,35,3,0.0,0.0
49,3,1,1,3,4.04,4.356
49,3,1,1,4,0.0,0.0
49,3,1,2,3,0.0,0.0
49,3,1,3,3,0.0,0.0
49,3,1,4,3,0.0,0.0
49,3,1,5,3,0.0,0.0
49,3,1,6,3,0.0,0.0
49,3,1,7,3,0.0,0.0
49,3,1,9,3,0.0,0.0
49,3,1,10,3,0.0,0.0
49,3,1,11,3,0.0,0.0
49,3,1,12,3,0.0,0.0
49,3,1,13,3,0.0,0.0
49,3,1,14,3,0.0,0.0
49,3,1,15,3,0.0,0.0
49,3,1,16,3,0.0,0.0
49,3,1,17,3,0.0,0.0
49,3,1,18,3,0.0,0.0
49,3,1,18,4,0.0,0.0
49,3,1,19,3,0.18,0.366
49,3,1,19,4,0.0,0.0
49,3,1,20,3,0.0,0.0
49,3,1,23,3,0.0,0.0
49,3,1,24,3,0.0,0.0
49,3,1,27,3,0.0,0.0
49,3,1,28,3,0.0,0.0
49,3,1,29,3,0.0,0.0
49,3,1,33,3,4.91,8.373999999999999
49,3,1,33,4,0.0,0.0
49,3,1,34,3,0.0,0.0
49,3,1,35,3,11.78,8.42
49,3,1,35,4,0.0,0.0
49,3,4,1,3,0.11,0.214
49,3,4,3,3,0.0,0.0
49,3,4,24,3,0.0,0.0
49,3,4,33,3,0.0,0.0
49,3,4,33,4,0.0,0.0
49,3,4,35,3,0.0,0.0
49,3,4,35,4,0.0,0.0
49,4,1,1,1,1.7,0.614
49,4,1,3,1,0.0,0.0
49,4,1,5,1,0.0,0.0
49,4,1,7,1,0.0,0.0
49,4,1,10,1,0.0,0.0
49,4,1,11,1,0.0,0.0
49,4,1,12,1,0.0,0.0
49,4,1,13,1,0.0,0.0
49,4,1,13,3,0.0,0.0
49,4,1,14,1,0.0,0.0
49,4,1,16,1,0.0,0.0
49,4,1,17,1,0.0,0.0
49,4,1,18,1,0.0,0.0
49,4,1,19,1,0.17,0.3319999999999999
49,4,1,21,1,0.0,0.0
49,4,1,22,1,0.0,0.0
49,4,1,23,1,0.0,0.0
49,4,1,24,1,0.0,0.0
49,4,1,28,1,0.0,0.0
49,4,1,29,1,0.0,0.0
49,4,1,33,1,1.98,1.972
49,4,1,33,3,0.0,0.0
49,4,1,35,1,2.1,1.928
49,4,4,1,1,0.0,0.0
49,4,4,10,1,0.0,0.0
49,4,4,18,1,0.0,0.0
49,4,4,20,1,0.0,0.0
49,4,4,24,1,0.0,0.0
49,4,4,33,1,0.0,0.0
49,4,4,35,1,0.0,0.0
49,5,1,1,1,0.0,0.0
49,5,1,13,1,0.0,0.0
49,5,1,33,1,0.0,0.0
49,5,1,35,1,0.0,0.0
49,5,4,1,1,0.0,0.0
49,5,4,35,1,0.0,0.0
49,6,1,1,3,2.24,1.982
49,6,1,2,3,0.0,0.0
49,6,1,3,3,0.0,0.0
49,6,1,4,3,0.0,0.0
49,6,1,5,3,0.0,0.0
49,6,1,6,3,0.0,0.0
49,6,1,7,3,0.0,0.0
49,6,1,9,3,0.0,0.0
49,6,1,10,3,0.0,0.0
49,6,1,11,3,0.0,0.0
49,6,1,12,3,0.0,0.0
49,6,1,13,3,0.0,0.0
49,6,1,14,3,0.0,0.0
49,6,1,15,3,0.0,0.0
49,6,1,16,3,0.0,0.0
49,6,1,17,3,0.0,0.0
49,6,1,18,3,0.0,0.0
49,6,1,19,3,0.32,0.206
49,6,1,20,3,0.0,0.0
49,6,1,21,3,0.0,0.0
49,6,1,22,3,0.0,0.0
49,6,1,23,3,0.0,0.0
49,6,1,24,3,0.0,0.0
49,6,1,27,3,0.0,0.0
49,6,1,28,3,0.0,0.0
49,6,1,29,3,0.0,0.0
49,6,1,33,3,0.6,0.8379999999999999
49,6,1,35,3,2.62,3.2840000000000003
49,6,4,1,3,0.12,0.242
49,6,4,3,3,0.0,0.0
49,6,4,10,3,0.0,0.0
49,6,4,18,3,0.0,0.0
49,6,4,19,3,0.0,0.0
49,6,4,20,3,0.0,0.0
49,6,4,24,3,0.0,0.0
49,6,4,33,3,0.0,0.0
49,6,4,35,3,0.0,0.0
49,6,7,33,3,0.0,0.0
49,7,1,1,2,0.0,0.0
49,7,1,33,2,0.0,0.0
49,7,1,35,2,0.0,0.0
49,8,1,1,2,1.09,1.456
49,8,1,1,3,0.0,0.0
49,8,1,2,2,0.0,0.0
49,8,1,3,2,0.0,0.0
49,8,1,4,2,0.0,0.0
49,8,1,5,2,0.0,0.0
49,8,1,6,2,0.0,0.0
49,8,1,7,2,0.0,0.0
49,8,1,9,2,0.0,0.0
49,8,1,10,2,0.0,0.0
49,8,1,11,2,0.0,0.0
49,8,1,12,2,0.0,0.0
49,8,1,13,2,0.0,0.0
49,8,1,13,3,0.0,0.0
49,8,1,14,2,0.0,0.0
49,8,1,15,2,0.0,0.0
49,8,1,16,2,0.0,0.0
49,8,1,17,2,0.0,0.0
49,8,1,18,2,0.0,0.0
49,8,1,19,2,1.91,0.514
49,8,1,19,3,0.0,0.0
49,8,1,20,2,0.0,0.0
49,8,1,21,2,0.0,0.0
49,8,1,22,2,0.0,0.0
49,8,1,23,2,0.0,0.0
49,8,1,24,2,0.0,0.0
49,8,1,28,2,0.0,0.0
49,8,1,29,2,0.0,0.0
49,8,1,33,2,7.04,12.592
49,8,1,33,3,0.0,0.0
49,8,1,34,2,0.0,0.0
49,8,1,35,2,2.64,2.526
49,8,1,35,3,0.0,0.0
49,8,4,1,2,0.14,0.288
49,8,4,3,2,0.0,0.0
49,8,4,10,2,0.0,0.0
49,8,4,18,2,0.0,0.0
49,8,4,19,2,0.0,0.0
49,8,4,20,2,0.0,0.0
49,8,4,24,2,0.0,0.0
49,8,4,33,2,0.0,0.0
49,8,4,35,2,0.0,0.0
49,9,1,1,2,0.99,0.268
49,9,1,1,3,0.0,0.0
49,9,1,3,2,0.0,0.0
49,9,1,5,2,0.0,0.0
49,9,1,7,2,0.0,0.0
49,9,1,10,2,0.0,0.0
49,9,1,11,2,0.0,0.0
49,9,1,12,2,0.0,0.0
49,9,1,13,2,0.0,0.0
49,9,1,14,2,0.0,0.0
49,9,1,16,2,0.0,0.0
49,9,1,17,2,0.0,0.0
49,9,1,18,2,0.0,0.0
49,9,1,19,2,0.0,0.0
49,9,1,33,2,1.68,2.106
49,9,1,35,2,0.49,0.43
49,9,1,35,3,0.0,0.0
49,9,4,1,2,0.0,0.0
49,9,4,18,2,0.0,0.0
49,9,4,20,2,0.0,0.0
49,9,4,24,2,0.0,0.0
49,9,4,33,2,0.0,0.0
49,9,4,35,2,0.0,0.0
49,10,1,1,3,172.46,134.51
49,10,1,2,3,0.0,0.0
49,10,1,3,3,0.0,0.0
49,10,1,4,3,0.0,0.0
49,10,1,5,3,0.0,0.0
49,10,1,6,3,0.0,0.0
49,10,1,7,3,0.0,0.0
49,10,1,9,3,0.0,0.0
49,10,1,10,3,0.0,0.0
49,10,1,11,3,0.0,0.0
49,10,1,12,3,0.0,0.0
49,10,1,13,3,0.0,0.0
49,10,1,14,3,0.0,0.0
49,10,1,15,3,0.0,0.0
49,10,1,16,3,0.0,0.0
49,10,1,17,3,0.0,0.0
49,10,1,18,3,0.0,0.0
49,10,1,19,3,19.55,7.0200000000000005
49,10,1,20,3,0.0,0.0
49,10,1,21,3,0.0,0.0
49,10,1,22,3,0.0,0.0
49,10,1,23,3,0.0,0.0
49,10,1,24,3,0.0,0.0
49,10,1,27,3,0.0,0.0
49,10,1,28,3,0.0,0.0
49,10,1,29,3,0.0,0.0
49,10,1,33,3,97.22,127.35
49,10,1,34,3,0.0,0.0
49,10,1,35,3,197.93,223.92400000000004
49,10,4,1,3,5.22,10.446000000000002
49,10,4,3,3,0.0,0.0
49,10,4,10,3,0.0,0.0
49,10,4,11,3,0.0,0.0
49,10,4,18,3,0.0,0.0
49,10,4,19,3,1.73,0.0
49,10,4,20,3,0.0,0.0
49,10,4,24,3,0.0,0.0
49,10,4,33,3,0.72,0.0
49,10,4,35,3,0.0,0.0
49,10,7,33,3,0.0,0.0
49,10,7,35,3,0.0,0.0
49,11,1,1,2,0.0,0.0
49,11,1,1,3,0.0,0.0
49,11,1,3,2,0.0,0.0
49,11,1,10,2,0.0,0.0
49,11,1,12,2,0.0,0.0
49,11,1,13,2,0.0,0.0
49,11,1,19,2,0.0,0.0
49,11,1,22,2,0.0,0.0
49,11,1,23,2,0.0,0.0
49,11,1,33,2,0.21,0.0
49,11,1,35,2,0.0,0.0
49,11,4,1,2,0.0,0.0
49,11,4,33,2,0.0,0.0
49,11,4,35,2,0.0,0.0
49,12,1,1,3,0.0,0.0
49,12,1,33,3,0.0,0.0
49,12,1,35,3,0.0,0.0
49,-1,1,1,3,0.0,0.0
49,-1,1,11,3,0.0,0.0
49,-1,1,13,3,0.0,0.0
49,-1,1,17,3,0.0,0.0
49,-1,1,18,3,0.0,0.0
49,-1,1,19,3,0.0,0.0
49,-1,1,33,3,0.0,0.0
49,-1,1,35,3,0.0,0.0
49,-1,4,1,3,0.0,0.0
49,-1,4,20,3,0.0,0.0
49,-1,4,33,3,0.0,0.0
49,-1,4,35,3,0.0,0.0
50,1,1,5,3,0.0,0.0
50,1,1,6,3,0.26,0.0
50,1,1,7,3,0.0,0.0
50,1,1,8,3,0.0,0.0
50,1,1,9,3,0.0,0.0
50,1,1,10,3,0.0,0.0
50,1,1,11,3,0.0,0.0
50,1,1,12,3,0.0,0.0
50,1,1,13,3,0.0,0.0
50,1,1,14,3,0.0,0.0
50,1,1,15,3,0.0,0.0
50,1,1,16,3,0.0,0.0
50,1,1,17,3,0.0,0.0
50,1,1,18,3,0.0,0.0
50,1,1,19,3,1.53,0.0
50,1,1,20,3,0.0,0.0
50,1,1,21,3,0.0,0.0
50,1,1,22,3,0.0,0.0
50,1,1,23,3,0.0,0.0
50,1,1,24,3,0.0,0.0
50,1,1,25,3,0.0,0.0
50,1,1,26,3,0.0,0.0
50,1,1,28,3,0.0,0.0
50,1,1,29,3,0.5,0.0
50,1,1,31,3,0.0,0.0
50,1,1,32,3,0.0,0.0
50,1,1,35,3,3.79,4.486
50,4,1,5,1,0.0,0.0
50,4,1,6,1,3.56,0.0
50,4,1,7,1,0.0,0.0
50,4,1,7,3,0.0,0.0
50,4,1,8,1,0.0,0.0
50,4,1,9,1,0.0,0.0
50,4,1,10,1,0.0,0.0
50,4,1,10,3,0.0,0.0
50,4,1,11,1,0.0,0.0
50,4,1,12,1,0.0,0.0
50,4,1,13,1,0.0,0.0
50,4,1,14,1,0.6,0.0
50,4,1,15,1,0.0,0.0
50,4,1,16,1,0.18,0.356
50,4,1,17,1,0.0,0.0
50,4,1,18,1,0.0,0.0
50,4,1,19,1,0.35,0.0
50,4,1,20,1,0.0,0.0
50,4,1,21,1,0.46,0.0
50,4,1,22,1,0.0,0.0
50,4,1,23,1,0.0,0.0
50,4,1,24,1,0.0,0.0
50,4,1,25,1,0.0,0.0
50,4,1,26,1,0.0,0.0
50,4,1,28,1,0.0,0.0
50,4,1,29,1,0.0,0.0
50,4,1,31,1,0.0,0.0
50,4,1,32,1,0.0,0.0
50,4,1,35,1,0.0,0.0
50,4,1,35,3,0.0,0.0
50,5,1,10,1,0.0,0.0
50,5,1,16,1,0.0,0.0
50,5,1,21,1,0.0,0.0
50,5,1,25,1,0.0,0.0
50,5,1,35,1,0.0,0.0
50,9,1,5,2,0.0,0.0
50,9,1,6,2,1.11,0.0
50,9,1,7,2,0.0,0.0
50,9,1,8,2,0.0,0.0
50,9,1,9,2,0.0,0.0
50,9,1,10,2,0.0,0.0
50,9,1,10,3,0.0,0.0
50,9,1,11,2,0.0,0.0
50,9,1,12,2,0.0,0.0
50,9,1,12,3,0.0,0.0
50,9,1,13,2,0.0,0.0
50,9,1,14,2,0.0,0.0
50,9,1,15,2,0.0,0.0
50,9,1,16,2,0.0,0.0
50,9,1,17,2,0.0,0.0
50,9,1,18,2,0.0,0.0
50,9,1,19,2,2.83,0.0
50,9,1,20,2,0.0,0.0
50,9,1,21,2,0.92,0.8640000000000001
50,9,1,22,2,0.0,0.0
50,9,1,23,2,0.0,0.0
50,9,1,24,2,0.0,0.0
50,9,1,25,2,0.0,0.0
50,9,1,26,2,0.0,0.0
50,9,1,28,2,0.0,0.0
50,9,1,29,2,0.0,0.0
50,9,1,31,2,0.0,0.0
50,9,1,32,2,0.0,0.0
50,9,1,35,2,0.68,0.8119999999999999
50,9,1,35,3,0.0,0.0
50,12,1,15,3,0.0,0.0
50,-1,1,5,3,0.0,0.0
50,-1,1,7,3,0.0,0.0
50,-1,1,8,3,0.0,0.0
50,-1,1,9,3,0.0,0.0
50,-1,1,10,3,0.0,0.0
50,-1,1,11,3,0.0,0.0
50,-1,1,12,3,0.0,0.0
50,-1,1,13,3,0.0,0.0
50,-1,1,14,3,0.0,0.0
50,-1,1,15,3,0.0,0.0
50,-1,1,16,3,0.0,0.0
50,-1,1,17,3,0.0,0.0
50,-1,1,18,3,0.0,0.0
50,-1,1,19,3,0.0,0.0
50,-1,1,21,3,0.0,0.0
50,-1,1,22,3,0.0,0.0
50,-1,1,23,3,0.0,0.0
50,-1,1,24,3,0.0,0.0
50,-1,1,25,3,0.0,0.0
50,-1,1,26,3,0.0,0.0
50,-1,1,28,3,0.0,0.0
50,-1,1,29,3,0.0,0.0
50,-1,1,32,3,0.0,0.0
50,-1,1,35,3,0.0,0.0
51,1,4,35,3,0.0,0.0
51,4,4,35,1,0.0,0.0
51,8,4,35,2,0.16,0.0
51,9,4,35,2,0.0,0.0
51,10,4,35,1,0.0,0.0
51,10,4,35,3,0.0,0.0
51,-1,4,35,3,0.0,0.0
52,1,3,10,3,0.0,0.0
52,1,3,35,3,0.0,0.0
52,4,3,35,1,0.0,0.0
52,8,3,35,2,0.0,0.0
52,9,3,10,2,0.0,0.0
52,9,3,35,2,0.0,0.0
52,11,3,10,2,0.0,0.0
52,-1,3,35,3,0.0,0.0
53,1,3,35,3,0.0,0.0
53,1,5,35,3,0.0,0.0
53,2,5,35,1,0.0,0.0
53,3,3,35,3,0.0,0.0
53,3,5,35,3,0.0,0.0
53,4,3,35,1,0.0,0.0
53,4,5,35,1,0.0,0.0
53,4,5,35,3,0.0,0.0
53,8,5,35,2,0.0,0.0
53,9,3,35,2,0.0,0.0
53,9,5,35,2,0.0,0.0
53,11,3,35,2,0.0,0.0
53,11,5,35,3,0.0,0.0
53,12,5,35,3,0.0,0.0
53,13,3,35,3,0.0,0.0
53,13,5,35,3,0.0,0.0
53,-1,5,35,3,0.0,0.0
54,1,1,35,3,4.52,3.058
54,1,4,35,3,0.0,0.0
54,4,1,35,1,2.35,2.184
54,4,1,35,3,0.0,0.0
54,4,4,35,1,0.0,0.0
54,4,4,35,3,0.0,0.0
54,5,1,35,1,0.0,0.0
54,5,1,35,3,0.0,0.0
54,9,1,35,2,0.98,1.132
54,9,1,35,3,0.0,0.0
54,-1,1,35,3,0.0,0.0
54,-1,4,35,3,0.0,0.0
55,1,3,3,3,0.0,0.0
55,1,5,1,3,0.0,0.0
55,1,5,3,3,0.0,0.0
55,1,5,10,3,0.0,0.0
55,1,5,35,3,0.0,0.0
55,2,5,3,1,0.0,0.0
55,2,5,3,3,0.0,0.0
55,2,5,10,1,0.0,0.0
55,2,5,10,3,0.0,0.0
55,2,5,35,1,0.0,0.0
55,3,3,3,3,0.0,0.0
55,3,3,10,3,0.0,0.0
55,3,5,1,3,0.0,0.0
55,3,5,3,3,0.0,0.0
55,3,5,6,3,0.0,0.0
55,3,5,10,3,6.41,5.87
55,3,5,14,3,0.0,0.0
55,3,5,35,3,0.41,0.8220000000000001
55,4,5,1,1,0.0,0.0
55,4,5,1,3,0.0,0.0
55,4,5,3,1,0.0,0.0
55,4,5,3,3,0.0,0.0
55,4,5,10,1,1.94,3.882
55,4,5,10,3,0.0,0.0
55,4,5,14,1,0.0,0.0
55,4,5,35,1,0.0,0.0
55,4,5,35,3,0.0,0.0
55,5,5,3,1,0.0,0.0
55,5,5,3,3,0.0,0.0
55,5,5,10,1,0.0,0.0
55,5,5,10,3,0.0,0.0
55,5,5,35,1,0.0,0.0
55,5,5,35,3,0.0,0.0
55,7,5,10,2,0.35,0.0
55,7,5,35,2,0.0,0.0
55,7,5,35,3,0.0,0.0
55,8,3,3,2,0.0,0.0
55,8,5,1,2,0.0,0.0
55,8,5,1,3,0.0,0.0
55,8,5,3,2,0.0,0.0
55,8,5,3,3,0.0,0.0
55,8,5,10,2,2.01,4.0280000000000005
55,8,5,10,3,0.0,0.0
55,8,5,14,2,0.0,0.0
55,8,5,35,2,0.0,0.0
55,8,5,35,3,0.0,0.0
55,9,5,1,2,0.0,0.0
55,9,5,1,3,0.0,0.0
55,9,5,3,2,0.0,0.0
55,9,5,3,3,0.0,0.0
55,9,5,10,2,0.0,0.0
55,9,5,10,3,0.0,0.0
55,9,5,35,2,0.0,0.0
55,9,5,35,3,0.0,0.0
55,11,5,10,2,0.0,0.0
55,11,5,35,2,0.0,0.0
55,12,5,1,3,0.0,0.0
55,12,5,3,3,0.0,0.0
55,12,5,10,3,1.8,1.612
55,12,5,11,3,0.0,0.0
55,12,5,35,3,0.92,1.27
55,13,3,3,3,0.0,0.0
55,13,5,1,3,0.0,0.0
55,13,5,3,3,0.0,0.0
55,13,5,10,3,2.09,1.466
55,13,5,11,3,0.0,0.0
55,13,5,35,3,0.61,0.962
55,-1,5,1,3,0.0,0.0
55,-1,5,3,3,0.0,0.0
55,-1,5,10,3,0.0,0.0
55,-1,5,35,3,0.0,0.0
56,1,5,1,3,0.0,0.0
56,1,5,10,3,0.0,0.0
56,1,5,35,3,0.0,0.0
56,4,5,10,1,0.0,0.0
56,4,5,10,3,0.0,0.0
56,4,5,35,1,0.0,0.0
56,5,3,10,1,0.0,0.0
56,5,5,10,1,0.0,0.0
56,5,5,10,3,0.0,0.0
56,5,5,35,1,0.0,0.0
56,5,5,35,3,0.0,0.0
56,8,5,10,2,0.0,0.0
56,8,5,10,3,0.0,0.0
56,8,5,35,2,0.0,0.0
56,9,5,10,2,0.0,0.0
56,9,5,10,3,0.0,0.0
56,9,5,35,2,0.0,0.0
56,11,5,10,3,0.0,0.0
56,11,5,35,2,0.0,0.0
56,-1,5,10,3,0.0,0.0
57,12,2,10,3,0.0,0.0
57,12,8,8,3,0.0,0.0
57,12,8,10,3,0.43,0.0
57,12,8,19,3,0.0,0.0
57,12,8,21,3,0.0,0.0
57,12,8,24,3,0.0,0.0
57,12,8,29,3,0.0,0.0
57,12,8,33,3,0.0,0.0
58,1,5,10,3,0.24,0.488
58,1,5,35,3,0.0,0.0
58,2,5,10,1,0.0,0.0
58,2,5,10,3,0.0,0.0
