i,e,c,p,l,real,predict
i46,e05,c4,p01,l1,0.0,0.0
i46,e05,c4,p02,l1,0.0,0.0
i46,e05,c4,p03,l1,0.0,0.0
i46,e05,c4,p04,l1,0.0,0.0
i46,e05,c4,p05,l1,0.0,0.0
i46,e05,c4,p06,l1,0.0,0.0
i46,e05,c4,p07,l1,0.0,0.0
i46,e05,c4,p08,l1,0.0,0.0
i46,e05,c4,p09,l1,0.0,0.0
i46,e05,c4,p10,l1,0.0,0.0
i46,e05,c4,p11,l1,0.0,0.0
i46,e05,c4,p12,l1,0.0,0.0
i46,e05,c4,p13,l1,0.0,0.0
i46,e05,c4,p14,l1,0.0,0.0
i46,e05,c4,p15,l1,0.0,0.0
i46,e05,c4,p16,l1,0.0,0.0
i46,e05,c4,p17,l1,0.0,0.0
i46,e05,c4,p18,l1,0.0,0.0
i46,e05,c4,p19,l1,0.0,0.0
i46,e05,c4,p20,l1,0.0,0.0
i46,e05,c4,p21,l1,0.0,0.0
i46,e05,c4,p23,l1,0.0,0.0
i46,e05,c4,p24,l1,0.0,0.0
i46,e05,c4,p25,l1,0.0,0.0
i46,e05,c4,p26,l1,0.0,0.0
i46,e05,c4,p28,l1,0.0,0.0
i46,e05,c4,p29,l1,0.0,0.0
i46,e05,c4,p30,l1,0.0,0.0
i46,e05,c4,p31,l1,0.0,0.0
i46,e05,c4,p32,l1,0.0,0.0
i46,e05,c4,p35,l1,0.45,0.268
i46,e05,c4,p35,l3,0.0,0.0
i46,e05,c7,p35,l1,0.0,0.0
i46,e05,c7,p35,l3,0.0,0.0
i46,e06,c1,p01,l3,0.0,0.0
i46,e06,c1,p02,l3,0.0,0.0
i46,e06,c1,p03,l3,0.17,0.33199999999999996
i46,e06,c1,p04,l3,0.0,0.0
i46,e06,c1,p05,l3,0.0,0.0
i46,e06,c1,p06,l3,0.0,0.0
i46,e06,c1,p07,l3,0.0,0.0
i46,e06,c1,p08,l3,0.0,0.0
i46,e06,c1,p09,l3,0.0,0.0
i46,e06,c1,p10,l3,0.0,0.0
i46,e06,c1,p11,l3,0.22,0.43200000000000005
i46,e06,c1,p12,l3,0.0,0.0
i46,e06,c1,p13,l3,0.0,0.0
i46,e06,c1,p14,l3,0.0,0.0
i46,e06,c1,p15,l3,0.0,0.0
i46,e06,c1,p16,l3,0.0,0.0
i46,e06,c1,p17,l3,0.0,0.0
i46,e06,c1,p18,l3,0.0,0.0
i46,e06,c1,p19,l3,0.0,0.0
i46,e06,c1,p20,l3,0.0,0.0
i46,e06,c1,p21,l3,0.0,0.0
i46,e06,c1,p22,l3,0.0,0.0
i46,e06,c1,p23,l3,0.0,0.0
i46,e06,c1,p24,l3,0.0,0.0
i46,e06,c1,p25,l3,0.0,0.0
i46,e06,c1,p26,l3,0.0,0.0
i46,e06,c1,p28,l3,0.0,0.0
i46,e06,c1,p29,l3,0.0,0.0
i46,e06,c1,p30,l3,0.0,0.0
i46,e06,c1,p31,l3,0.0,0.0
i46,e06,c1,p32,l3,0.0,0.0
i46,e06,c1,p34,l3,0.0,0.0
i46,e06,c1,p35,l3,1.43,2.1260000000000003
i46,e06,c4,p01,l3,0.0,0.0
i46,e06,c4,p02,l3,0.0,0.0
i46,e06,c4,p03,l3,0.0,0.0
i46,e06,c4,p04,l3,0.0,0.0
i46,e06,c4,p05,l3,0.0,0.0
i46,e06,c4,p06,l3,0.0,0.0
i46,e06,c4,p07,l3,0.0,0.0
i46,e06,c4,p08,l3,0.0,0.0
i46,e06,c4,p09,l3,0.0,0.0
i46,e06,c4,p10,l3,0.0,0.0
i46,e06,c4,p11,l3,0.0,0.0
i46,e06,c4,p12,l3,0.0,0.0
i46,e06,c4,p13,l3,0.0,0.0
i46,e06,c4,p14,l3,0.0,0.0
i46,e06,c4,p15,l3,0.0,0.0
i46,e06,c4,p16,l3,0.0,0.0
i46,e06,c4,p17,l3,0.0,0.0
i46,e06,c4,p18,l3,0.0,0.0
i46,e06,c4,p19,l3,0.0,0.0
i46,e06,c4,p20,l3,0.0,0.0
i46,e06,c4,p21,l3,0.0,0.0
i46,e06,c4,p23,l3,0.0,0.0
i46,e06,c4,p24,l3,0.0,0.0
i46,e06,c4,p25,l3,0.0,0.0
i46,e06,c4,p28,l3,0.0,0.0
i46,e06,c4,p29,l3,0.0,0.0
i46,e06,c4,p30,l3,0.0,0.0
i46,e06,c4,p31,l3,0.0,0.0
i46,e06,c4,p32,l3,0.0,0.0
i46,e06,c4,p35,l3,0.53,0.78
i46,e07,c1,p01,l2,0.0,0.0
i46,e07,c1,p02,l2,0.0,0.0
i46,e07,c1,p03,l2,0.0,0.0
i46,e07,c1,p04,l2,0.0,0.0
i46,e07,c1,p05,l2,0.0,0.0
i46,e07,c1,p07,l2,0.0,0.0
i46,e07,c1,p08,l2,0.0,0.0
i46,e07,c1,p09,l2,0.0,0.0
i46,e07,c1,p10,l2,0.0,0.0
i46,e07,c1,p11,l2,0.0,0.0
i46,e07,c1,p12,l2,0.0,0.0
i46,e07,c1,p13,l2,0.0,0.0
i46,e07,c1,p15,l2,0.0,0.0
i46,e07,c1,p16,l2,0.0,0.0
i46,e07,c1,p17,l2,0.0,0.0
i46,e07,c1,p18,l2,0.0,0.0
i46,e07,c1,p19,l2,0.0,0.0
i46,e07,c1,p19,l3,0.0,0.0
i46,e07,c1,p20,l2,0.0,0.0
i46,e07,c1,p21,l2,0.0,0.0
i46,e07,c1,p22,l2,0.0,0.0
i46,e07,c1,p23,l2,0.0,0.0
i46,e07,c1,p24,l2,0.0,0.0
i46,e07,c1,p26,l2,0.0,0.0
i46,e07,c1,p28,l2,0.0,0.0
i46,e07,c1,p29,l2,0.0,0.0
i46,e07,c1,p32,l2,0.0,0.0
i46,e07,c1,p35,l2,0.0,0.0
i46,e07,c1,p35,l3,0.0,0.0
i46,e07,c4,p03,l2,0.0,0.0
i46,e07,c4,p07,l2,0.0,0.0
i46,e07,c4,p08,l2,0.0,0.0
i46,e07,c4,p10,l2,0.0,0.0
i46,e07,c4,p12,l2,0.0,0.0
i46,e07,c4,p14,l2,0.0,0.0
i46,e07,c4,p15,l2,0.0,0.0
i46,e07,c4,p18,l2,0.0,0.0
i46,e07,c4,p19,l2,0.0,0.0
i46,e07,c4,p21,l2,0.0,0.0
i46,e07,c4,p29,l2,0.0,0.0
i46,e07,c4,p31,l2,0.0,0.0
i46,e07,c4,p35,l2,0.1,0.2
i46,e08,c1,p01,l2,32.96,53.612
i46,e08,c1,p01,l3,0.0,0.0
i46,e08,c1,p02,l2,47.32,53.624
i46,e08,c1,p02,l3,0.0,0.0
i46,e08,c1,p03,l2,106.3,94.00999999999999
i46,e08,c1,p03,l3,0.0,0.0
i46,e08,c1,p04,l2,9.06,7.128
i46,e08,c1,p04,l3,0.0,0.0
i46,e08,c1,p05,l2,15.06,16.693999999999996
i46,e08,c1,p05,l3,0.0,0.0
i46,e08,c1,p06,l2,1.68,3.146
i46,e08,c1,p06,l3,0.0,0.0
i46,e08,c1,p07,l2,135.79,153.862
i46,e08,c1,p07,l3,0.0,0.0
i46,e08,c1,p08,l2,8.2,3.804
i46,e08,c1,p08,l3,0.0,0.0
i46,e08,c1,p09,l2,27.77,17.248
i46,e08,c1,p09,l3,0.0,0.0
i46,e08,c1,p10,l2,82.41,55.67999999999999
i46,e08,c1,p10,l3,0.0,0.0
i46,e08,c1,p11,l2,52.85,54.31600000000001
i46,e08,c1,p11,l3,0.0,0.0
i46,e08,c1,p12,l2,13.34,13.756
i46,e08,c1,p12,l3,0.0,0.0
i46,e08,c1,p13,l2,19.06,21.839999999999996
i46,e08,c1,p13,l3,0.0,0.0
i46,e08,c1,p14,l2,35.42,22.908
i46,e08,c1,p14,l3,0.0,0.0
i46,e08,c1,p15,l2,70.08,103.93199999999999
i46,e08,c1,p15,l3,0.0,0.0
i46,e08,c1,p16,l2,20.64,21.110000000000003
i46,e08,c1,p16,l3,0.0,0.0
i46,e08,c1,p17,l2,35.73,26.113999999999997
i46,e08,c1,p17,l3,0.0,0.0
i46,e08,c1,p18,l2,25.04,20.839999999999996
i46,e08,c1,p18,l3,0.0,0.0
i46,e08,c1,p19,l2,202.9,179.728
i46,e08,c1,p19,l3,0.0,0.0
i46,e08,c1,p20,l2,18.34,13.924000000000001
i46,e08,c1,p20,l3,0.0,0.0
i46,e08,c1,p21,l2,13.09,10.453999999999999
i46,e08,c1,p21,l3,0.0,0.0
i46,e08,c1,p22,l2,7.1,11.364
i46,e08,c1,p22,l3,0.0,0.0
i46,e08,c1,p23,l2,4.29,6.098000000000001
i46,e08,c1,p23,l3,0.0,0.0
i46,e08,c1,p24,l2,14.81,13.959999999999999
i46,e08,c1,p24,l3,0.0,0.0
i46,e08,c1,p25,l2,2.94,2.816
i46,e08,c1,p25,l3,0.0,0.0
i46,e08,c1,p26,l2,1.77,1.9120000000000001
i46,e08,c1,p26,l3,0.0,0.0
i46,e08,c1,p27,l2,0.0,0.0
i46,e08,c1,p28,l2,2.45,4.436
i46,e08,c1,p28,l3,0.0,0.0
i46,e08,c1,p29,l2,32.54,32.142
i46,e08,c1,p29,l3,0.0,0.0
i46,e08,c1,p30,l2,0.16,0.0
i46,e08,c1,p30,l3,0.0,0.0
i46,e08,c1,p31,l2,0.0,0.0
i46,e08,c1,p32,l2,8.29,3.8659999999999997
i46,e08,c1,p32,l3,0.0,0.0
i46,e08,c1,p33,l2,0.96,1.9240000000000002
i46,e08,c1,p34,l2,0.0,0.0
i46,e08,c1,p35,l2,4695.32,4723.204
i46,e08,c1,p35,l3,0.0,0.0
i46,e08,c4,p01,l2,87.11,119.604
i46,e08,c4,p01,l3,0.0,0.0
i46,e08,c4,p02,l2,42.66,50.65
i46,e08,c4,p02,l3,0.0,0.0
i46,e08,c4,p03,l2,22.47,32.022000000000006
i46,e08,c4,p03,l3,0.0,0.0
i46,e08,c4,p04,l2,3.75,6.593999999999999
i46,e08,c4,p04,l3,0.0,0.0
i46,e08,c4,p05,l2,48.62,38.062
i46,e08,c4,p05,l3,0.0,0.0
i46,e08,c4,p06,l2,33.91,33.071999999999996
i46,e08,c4,p06,l3,0.0,0.0
i46,e08,c4,p07,l2,46.1,71.60600000000001
i46,e08,c4,p07,l3,0.0,0.0
i46,e08,c4,p08,l2,1.14,1.932
i46,e08,c4,p09,l2,10.61,0.0
i46,e08,c4,p09,l3,0.0,0.0
i46,e08,c4,p10,l2,103.54,95.614
i46,e08,c4,p10,l3,0.0,0.0
i46,e08,c4,p11,l2,13.1,25.99
i46,e08,c4,p11,l3,0.0,0.0
i46,e08,c4,p12,l2,4.2,2.926
i46,e08,c4,p12,l3,0.0,0.0
i46,e08,c4,p13,l2,1.79,3.25
i46,e08,c4,p13,l3,0.0,0.0
i46,e08,c4,p14,l2,18.27,30.976
i46,e08,c4,p14,l3,0.0,0.0
i46,e08,c4,p15,l2,14.99,17.095999999999997
i46,e08,c4,p15,l3,0.0,0.0
i46,e08,c4,p16,l2,1.34,0.0
i46,e08,c4,p16,l3,0.0,0.0
i46,e08,c4,p17,l2,47.43,60.84599999999999
i46,e08,c4,p17,l3,0.0,0.0
i46,e08,c4,p18,l2,0.14,0.29
i46,e08,c4,p19,l2,15.69,10.15
i46,e08,c4,p19,l3,0.0,0.0
i46,e08,c4,p20,l2,0.17,0.344
i46,e08,c4,p20,l3,0.0,0.0
i46,e08,c4,p21,l2,103.77,104.30799999999999
i46,e08,c4,p21,l3,0.0,0.0
i46,e08,c4,p22,l2,0.62,1.232
i46,e08,c4,p23,l2,0.0,0.0
i46,e08,c4,p23,l3,0.0,0.0
i46,e08,c4,p24,l2,4.78,7.95
i46,e08,c4,p24,l3,0.0,0.0
i46,e08,c4,p25,l2,0.0,0.0
i46,e08,c4,p25,l3,0.0,0.0
i46,e08,c4,p26,l2,0.0,0.0
i46,e08,c4,p28,l2,0.0,0.0
i46,e08,c4,p28,l3,0.0,0.0
i46,e08,c4,p29,l2,0.53,0.852
i46,e08,c4,p29,l3,0.0,0.0
i46,e08,c4,p30,l2,0.0,0.0
i46,e08,c4,p31,l2,0.0,0.0
i46,e08,c4,p31,l3,0.0,0.0
i46,e08,c4,p32,l2,2.92,2.444
i46,e08,c4,p33,l2,0.0,0.0
i46,e08,c4,p34,l2,0.0,0.0
i46,e08,c4,p35,l2,1844.4,1853.226
i46,e08,c4,p35,l3,0.0,0.0
i46,e08,c7,p01,l2,0.0,0.0
i46,e08,c7,p02,l2,0.0,0.0
i46,e08,c7,p03,l2,0.0,0.0
i46,e08,c7,p04,l2,0.0,0.0
i46,e08,c7,p05,l2,0.0,0.0
i46,e08,c7,p13,l2,0.0,0.0
i46,e08,c7,p14,l2,0.0,0.0
i46,e08,c7,p15,l2,0.0,0.0
i46,e08,c7,p16,l2,0.0,0.0
i46,e08,c7,p18,l2,0.28,0.568
i46,e08,c7,p19,l2,0.0,0.0
i46,e08,c7,p24,l2,0.0,0.0
i46,e08,c7,p28,l2,0.0,0.0
i46,e08,c7,p35,l2,0.0,0.0
i46,e08,c7,p35,l3,0.0,0.0
i46,e09,c1,p01,l2,2.92,2.6120000000000005
i46,e09,c1,p01,l3,0.0,0.0
i46,e09,c1,p02,l2,0.83,1.666
i46,e09,c1,p02,l3,0.0,0.0
i46,e09,c1,p03,l2,1.36,1.61
i46,e09,c1,p03,l3,0.0,0.0
i46,e09,c1,p04,l2,0.53,0.0
i46,e09,c1,p04,l3,0.0,0.0
i46,e09,c1,p05,l2,0.17,0.346
i46,e09,c1,p05,l3,0.0,0.0
i46,e09,c1,p06,l2,0.0,0.0
i46,e09,c1,p07,l2,0.32,0.426
i46,e09,c1,p08,l2,0.11,0.22200000000000003
i46,e09,c1,p08,l3,0.0,0.0
i46,e09,c1,p09,l2,0.63,0.22400000000000003
i46,e09,c1,p10,l2,1.16,1.308
i46,e09,c1,p10,l3,0.0,0.0
i46,e09,c1,p11,l2,1.72,2.814
i46,e09,c1,p11,l3,0.0,0.0
i46,e09,c1,p12,l2,1.94,1.964
i46,e09,c1,p13,l2,6.07,5.882
i46,e09,c1,p13,l3,0.0,0.0
i46,e09,c1,p14,l2,2.52,1.448
i46,e09,c1,p14,l3,0.0,0.0
i46,e09,c1,p15,l2,2.17,2.0759999999999996
i46,e09,c1,p15,l3,0.0,0.0
i46,e09,c1,p16,l2,1.09,0.0
i46,e09,c1,p16,l3,0.0,0.0
i46,e09,c1,p17,l2,0.91,1.584
i46,e09,c1,p17,l3,0.0,0.0
i46,e09,c1,p18,l2,0.78,1.2
i46,e09,c1,p18,l3,0.0,0.0
i46,e09,c1,p19,l2,7.63,10.142
i46,e09,c1,p19,l3,0.0,0.0
i46,e09,c1,p20,l2,0.35,0.692
i46,e09,c1,p20,l3,0.0,0.0
i46,e09,c1,p21,l2,1.76,0.504
i46,e09,c1,p21,l3,0.0,0.0
i46,e09,c1,p22,l2,2.21,0.0
i46,e09,c1,p22,l3,0.0,0.0
i46,e09,c1,p23,l2,0.22,0.0
i46,e09,c1,p23,l3,0.0,0.0
i46,e09,c1,p24,l2,0.64,0.45599999999999996
i46,e09,c1,p24,l3,0.0,0.0
i46,e09,c1,p25,l2,0.13,0.256
i46,e09,c1,p25,l3,0.0,0.0
i46,e09,c1,p26,l2,0.1,0.0
i46,e09,c1,p26,l3,0.0,0.0
i46,e09,c1,p27,l2,0.0,0.0
i46,e09,c1,p28,l2,0.0,0.0
i46,e09,c1,p28,l3,0.0,0.0
i46,e09,c1,p29,l2,0.98,1.2760000000000002
i46,e09,c1,p29,l3,0.0,0.0
i46,e09,c1,p30,l2,0.77,0.0
i46,e09,c1,p31,l2,0.0,0.0
i46,e09,c1,p32,l2,0.0,0.0
i46,e09,c1,p32,l3,0.0,0.0
i46,e09,c1,p33,l2,0.0,0.0
i46,e09,c1,p34,l2,0.0,0.0
i46,e09,c1,p35,l2,133.41,138.21800000000002
i46,e09,c1,p35,l3,0.0,0.0
i46,e09,c4,p01,l2,0.24,0.476
i46,e09,c4,p01,l3,0.0,0.0
i46,e09,c4,p02,l2,0.0,0.0
i46,e09,c4,p03,l2,0.49,0.0
i46,e09,c4,p03,l3,0.0,0.0
i46,e09,c4,p04,l2,0.0,0.0
i46,e09,c4,p05,l2,2.24,2.4059999999999997
i46,e09,c4,p06,l2,0.0,0.0
i46,e09,c4,p07,l2,1.53,0.0
i46,e09,c4,p08,l2,0.17,0.344
i46,e09,c4,p09,l2,0.0,0.0
i46,e09,c4,p10,l2,1.0,1.996
i46,e09,c4,p10,l3,0.0,0.0
i46,e09,c4,p11,l2,0.0,0.0
i46,e09,c4,p12,l2,0.0,0.0
i46,e09,c4,p12,l3,0.0,0.0
i46,e09,c4,p13,l2,0.0,0.0
i46,e09,c4,p14,l2,1.49,2.7359999999999998
i46,e09,c4,p14,l3,0.0,0.0
i46,e09,c4,p15,l2,0.0,0.0
i46,e09,c4,p15,l3,0.0,0.0
i46,e09,c4,p16,l2,0.0,0.0
i46,e09,c4,p16,l3,0.0,0.0
i46,e09,c4,p17,l2,0.0,0.0
i46,e09,c4,p18,l2,0.0,0.0
i46,e09,c4,p19,l2,2.11,1.2399999999999998
i46,e09,c4,p20,l2,0.0,0.0
i46,e09,c4,p21,l2,0.1,0.202
i46,e09,c4,p22,l2,0.0,0.0
i46,e09,c4,p23,l2,0.0,0.0
i46,e09,c4,p24,l2,0.0,0.0
i46,e09,c4,p25,l2,0.0,0.0
i46,e09,c4,p26,l2,0.0,0.0
i46,e09,c4,p28,l2,0.0,0.0
i46,e09,c4,p29,l2,0.36,0.502
i46,e09,c4,p29,l3,0.0,0.0
i46,e09,c4,p30,l2,0.0,0.0
i46,e09,c4,p31,l2,0.0,0.0
i46,e09,c4,p32,l2,0.0,0.0
i46,e09,c4,p33,l2,0.0,0.0
i46,e09,c4,p34,l2,0.0,0.0
i46,e09,c4,p35,l2,20.59,16.604000000000003
i46,e09,c4,p35,l3,0.0,0.0
i46,e09,c7,p02,l2,0.0,0.0
i46,e09,c7,p14,l2,0.0,0.0
i46,e09,c7,p15,l2,0.0,0.0
i46,e09,c7,p35,l2,0.0,0.0
i46,e10,c1,p10,l3,0.0,0.0
i46,e10,c1,p10,l4,0.0,0.0
i46,e10,c1,p35,l3,8.87,10.436
i46,e10,c1,p35,l4,1.32,2.632
i46,e10,c4,p35,l3,0.0,0.0
i46,e11,c1,p01,l2,1.27,1.714
i46,e11,c1,p01,l3,0.0,0.0
i46,e11,c1,p02,l2,9.63,7.7620000000000005
i46,e11,c1,p02,l3,0.0,0.0
i46,e11,c1,p03,l2,6.96,12.452000000000002
i46,e11,c1,p03,l3,0.0,0.0
i46,e11,c1,p04,l2,0.36,0.724
i46,e11,c1,p04,l3,0.0,0.0
i46,e11,c1,p05,l2,14.02,28.03000000000001
i46,e11,c1,p05,l3,0.0,0.0
i46,e11,c1,p06,l2,0.64,1.0539999999999998
i46,e11,c1,p06,l3,0.0,0.0
i46,e11,c1,p07,l2,36.85,73.70400000000001
i46,e11,c1,p08,l2,0.57,0.718
i46,e11,c1,p08,l3,0.0,0.0
i46,e11,c1,p09,l2,0.0,0.0
i46,e11,c1,p09,l3,0.0,0.0
i46,e11,c1,p10,l2,198.36,56.90599999999999
i46,e11,c1,p10,l3,0.0,0.0
i46,e11,c1,p11,l2,96.75,193.496
i46,e11,c1,p11,l3,0.0,0.0
i46,e11,c1,p12,l2,1.35,0.244
i46,e11,c1,p12,l3,0.0,0.0
i46,e11,c1,p13,l2,0.61,0.9640000000000001
i46,e11,c1,p13,l3,0.0,0.0
i46,e11,c1,p14,l2,0.0,0.0
i46,e11,c1,p15,l2,1.06,1.9100000000000001
i46,e11,c1,p15,l3,0.0,0.0
i46,e11,c1,p16,l2,1.8,0.0
i46,e11,c1,p16,l3,0.0,0.0
i46,e11,c1,p17,l2,0.18,0.0
i46,e11,c1,p17,l3,0.0,0.0
i46,e11,c1,p18,l2,0.15,0.298
i46,e11,c1,p18,l3,0.0,0.0
i46,e11,c1,p19,l2,202.92,131.952
i46,e11,c1,p19,l3,0.0,0.0
i46,e11,c1,p20,l2,0.15,0.294
i46,e11,c1,p20,l3,0.0,0.0
i46,e11,c1,p21,l2,4.57,1.0399999999999998
i46,e11,c1,p21,l3,0.0,0.0
i46,e11,c1,p22,l2,0.25,0.266
i46,e11,c1,p23,l2,2.13,0.0
i46,e11,c1,p23,l3,0.0,0.0
i46,e11,c1,p24,l2,1.15,0.0
i46,e11,c1,p24,l3,0.0,0.0
i46,e11,c1,p25,l2,0.0,0.0
i46,e11,c1,p25,l3,0.0,0.0
i46,e11,c1,p26,l2,1.97,3.28
i46,e11,c1,p27,l2,0.0,0.0
i46,e11,c1,p28,l2,3.34,0.0
i46,e11,c1,p28,l3,0.0,0.0
i46,e11,c1,p29,l2,5.01,9.388000000000002
i46,e11,c1,p30,l2,0.0,0.0
i46,e11,c1,p30,l3,0.0,0.0
i46,e11,c1,p31,l2,0.0,0.0
i46,e11,c1,p32,l2,0.41,0.0
i46,e11,c1,p33,l2,0.0,0.0
i46,e11,c1,p34,l2,0.0,0.0
i46,e11,c1,p35,l2,3900.73,4458.248
i46,e11,c1,p35,l3,0.0,0.0
i46,e11,c4,p01,l2,0.71,0.22599999999999998
i46,e11,c4,p01,l3,0.0,0.0
i46,e11,c4,p02,l2,50.26,49.268
i46,e11,c4,p03,l2,10.71,11.035999999999998
i46,e11,c4,p03,l3,0.0,0.0
i46,e11,c4,p04,l2,0.0,0.0
i46,e11,c4,p05,l2,0.0,0.0
i46,e11,c4,p06,l2,0.0,0.0
i46,e11,c4,p07,l2,0.44,0.21600000000000003
i46,e11,c4,p08,l2,0.0,0.0
i46,e11,c4,p09,l2,0.0,0.0
i46,e11,c4,p10,l2,30.14,30.424
i46,e11,c4,p11,l2,0.0,0.0
i46,e11,c4,p11,l3,0.0,0.0
i46,e11,c4,p12,l2,42.69,85.378
i46,e11,c4,p13,l2,0.0,0.0
i46,e11,c4,p14,l2,0.0,0.0
i46,e11,c4,p15,l2,0.39,0.43200000000000005
i46,e11,c4,p16,l2,0.0,0.0
i46,e11,c4,p16,l3,0.0,0.0
i46,e11,c4,p17,l2,0.0,0.0
i46,e11,c4,p17,l3,0.0,0.0
i46,e11,c4,p18,l2,0.13,0.0
i46,e11,c4,p19,l2,83.14,78.55
i46,e11,c4,p19,l3,0.0,0.0
i46,e11,c4,p20,l2,0.0,0.0
i46,e11,c4,p21,l2,0.0,0.0
i46,e11,c4,p21,l3,0.0,0.0
i46,e11,c4,p22,l2,0.0,0.0
i46,e11,c4,p23,l2,0.0,0.0
i46,e11,c4,p24,l2,66.77,67.626
i46,e11,c4,p25,l2,0.0,0.0
i46,e11,c4,p25,l3,0.0,0.0
i46,e11,c4,p26,l2,0.0,0.0
i46,e11,c4,p28,l2,0.73,0.0
i46,e11,c4,p29,l2,10.37,10.516
i46,e11,c4,p30,l2,0.0,0.0
i46,e11,c4,p31,l2,0.0,0.0
i46,e11,c4,p32,l2,0.0,0.0
i46,e11,c4,p33,l2,0.0,0.0
i46,e11,c4,p34,l2,0.0,0.0
i46,e11,c4,p35,l2,870.46,870.7379999999999
i46,e11,c4,p35,l3,0.0,0.0
i46,e11,c7,p01,l2,0.0,0.0
i46,e11,c7,p03,l2,0.0,0.0
i46,e11,c7,p13,l2,0.0,0.0
i46,e11,c7,p15,l2,0.0,0.0
i46,e11,c7,p18,l2,0.0,0.0
i46,e11,c7,p28,l2,0.0,0.0
i46,e11,c7,p35,l2,0.0,0.0
i46,e12,c1,p01,l3,0.0,0.0
i46,e12,c1,p02,l3,0.0,0.0
i46,e12,c1,p03,l3,0.0,0.0
i46,e12,c1,p04,l3,0.0,0.0
i46,e12,c1,p05,l3,0.0,0.0
i46,e12,c1,p06,l3,0.0,0.0
i46,e12,c1,p07,l3,0.0,0.0
i46,e12,c1,p08,l3,0.0,0.0
i46,e12,c1,p10,l3,0.0,0.0
i46,e12,c1,p11,l3,0.0,0.0
i46,e12,c1,p12,l3,0.0,0.0
i46,e12,c1,p13,l3,0.0,0.0
i46,e12,c1,p14,l3,0.0,0.0
i46,e12,c1,p15,l3,0.0,0.0
i46,e12,c1,p16,l3,0.0,0.0
i46,e12,c1,p17,l3,0.0,0.0
i46,e12,c1,p18,l3,0.0,0.0
i46,e12,c1,p19,l3,0.11,0.22000000000000003
i46,e12,c1,p21,l3,0.0,0.0
i46,e12,c1,p23,l3,0.0,0.0
i46,e12,c1,p24,l3,0.0,0.0
i46,e12,c1,p28,l3,0.0,0.0
i46,e12,c1,p29,l3,0.0,0.0
i46,e12,c1,p32,l3,0.0,0.0
i46,e12,c1,p35,l3,0.0,0.0
i46,e12,c4,p01,l3,0.0,0.0
i46,e12,c4,p03,l3,0.0,0.0
i46,e12,c4,p05,l3,0.0,0.0
i46,e12,c4,p07,l3,0.0,0.0
i46,e12,c4,p09,l3,0.0,0.0
i46,e12,c4,p10,l3,0.0,0.0
i46,e12,c4,p13,l3,0.0,0.0
i46,e12,c4,p15,l3,0.0,0.0
i46,e12,c4,p19,l3,0.0,0.0
i46,e12,c4,p20,l3,0.0,0.0
i46,e12,c4,p21,l3,0.0,0.0
i46,e12,c4,p23,l3,0.0,0.0
i46,e12,c4,p28,l3,0.0,0.0
i46,e12,c4,p31,l3,0.0,0.0
i46,e12,c4,p35,l3,0.0,0.0
i46,e13,c1,p01,l3,0.25,0.27599999999999997
i46,e13,c1,p02,l3,0.78,0.9480000000000001
i46,e13,c1,p03,l3,0.13,0.0
i46,e13,c1,p04,l3,0.0,0.0
i46,e13,c1,p05,l3,0.0,0.0
i46,e13,c1,p06,l3,0.0,0.0
i46,e13,c1,p07,l3,0.0,0.0
i46,e13,c1,p08,l3,0.0,0.0
i46,e13,c1,p09,l3,0.0,0.0
i46,e13,c1,p10,l3,0.67,0.922
i46,e13,c1,p11,l3,0.18,0.0
i46,e13,c1,p12,l3,0.24,0.48600000000000004
i46,e13,c1,p13,l3,0.21,0.0
i46,e13,c1,p14,l3,0.15,0.31
i46,e13,c1,p15,l3,0.0,0.0
i46,e13,c1,p16,l3,0.38,0.268
i46,e13,c1,p17,l3,0.24,0.22200000000000003
i46,e13,c1,p18,l3,0.0,0.0
i46,e13,c1,p19,l3,0.47,0.404
i46,e13,c1,p20,l3,0.14,0.288
i46,e13,c1,p21,l3,0.57,0.8879999999999999
i46,e13,c1,p22,l3,0.28,0.0
i46,e13,c1,p23,l3,0.0,0.0
i46,e13,c1,p24,l3,0.0,0.0
i46,e13,c1,p25,l3,0.0,0.0
i46,e13,c1,p26,l3,0.0,0.0
i46,e13,c1,p28,l3,0.0,0.0
i46,e13,c1,p29,l3,0.54,0.6359999999999999
i46,e13,c1,p30,l3,0.0,0.0
i46,e13,c1,p31,l3,0.0,0.0
i46,e13,c1,p32,l3,0.0,0.0
i46,e13,c1,p33,l3,0.0,0.0
i46,e13,c1,p34,l3,0.0,0.0
i46,e13,c1,p35,l3,16.38,13.712
i46,e13,c4,p01,l3,0.0,0.0
i46,e13,c4,p02,l3,0.34,0.264
i46,e13,c4,p03,l3,0.0,0.0
i46,e13,c4,p04,l3,0.0,0.0
i46,e13,c4,p05,l3,0.0,0.0
i46,e13,c4,p06,l3,0.44,0.8719999999999999
i46,e13,c4,p07,l3,0.68,0.67
i46,e13,c4,p08,l3,0.19,0.0
i46,e13,c4,p09,l3,0.0,0.0
i46,e13,c4,p10,l3,0.35,0.704
i46,e13,c4,p11,l3,0.1,0.0
i46,e13,c4,p12,l3,0.0,0.0
i46,e13,c4,p13,l3,0.0,0.0
i46,e13,c4,p14,l3,0.18,0.364
i46,e13,c4,p15,l3,0.54,0.6880000000000001
i46,e13,c4,p16,l3,0.0,0.0
i46,e13,c4,p17,l3,0.0,0.0
i46,e13,c4,p18,l3,0.0,0.0
